Timestamp,FUN_Q1,FUN_Q2,FUN_Q3,FUN_Q4,FUN_Q5,SAD_Q1,SAD_Q2,SAD_Q3,SAD_Q4,SAD_Q5,English,Gender,Race,Age,Degree,Reading,Glasses,SpritzAns,Comments,t1,t2,t3,t4,t5,t6,t7,t8,t9,FirstType,FirstEssay,Code
12/2/2014 1:31:45,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,5,7,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Female,White,47,"Some college, no degree","Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,13755,16710,31536,98477,58101,7329,93798,82373,47702,Spritz,Sad,oclahv
12/2/2014 1:31:48,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Female,White,24,Bachelor’s degree,"Books or e-books, Science and technology journals, Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,"I feel that I was able to remember the second passage more than the first one with this technology. Rather than simply reading words, it was as though I spoke the words in my head.",5369,6209,77615,27540,13647,38942,123102,18176,64356,Normal,Sad,suw06n
12/2/2014 1:32:21,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Female,White,58,Associate or technical degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,gives me a headache,7506,22318,27443,82772,38734,5930,123567,29423,42627,Spritz,Fun,9tnm9u
12/2/2014 1:32:47,20 minutes,An active break where students act out activities.,Dr. Spock,Happier students,Ontario primary schools,240,27,Fear longer than Anxiety,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,No,Female,Asian / Pacific Islander,37,Graduate degree / PhD or Professional Degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,interesting,369855,5179,253815,43748,3197,150566,102373,22979,33893,Normal,Fun,49qtcm
12/2/2014 1:33:00,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Surprise longer than Sadness,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,No,Male,Asian / Pacific Islander,33,Graduate degree / PhD or Professional Degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,Excellent,61545,16093,28153,116084,69533,7990,106089,163609,54999,Spritz,Sad,622xks
12/2/2014 1:33:24,20 minutes,An active break where students act out activities.,Dr. Spock,Less off-task behavior,Ontario primary schools,240,7,Shame longer than Guilt,Sadness has less importance than Happiness.,University of Leuven,Yes,Male,White,24,Associate or technical degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,Moved a little too fast for me.,8792,10358,25697,100256,43550,6544,52391,26469,47428,Spritz,Sad,z83vo2
12/2/2014 1:33:26,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Ghent,Yes,Female,Black or African American,25,"Some college, no degree","Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,It was hard to keep up with the reading as the text moved too fast,93757,12317,347757,167082,21291,28419,83289,70052,143007,Normal,Sad,0bycrh
12/2/2014 1:33:44,20 minutes,A time to be silly.,Rosie Hales,Less off-task behavior,Quebec primary schools,100,27,Fear longer than Anxiety,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,44,Bachelor’s degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,It didn't appear to work at all for me using Safari.,7669,4405,41632,35800,10074,11983,9144,15094,65068,Normal,Sad,fa11ze
12/2/2014 1:33:47,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,59,"Some college, no degree","Science and technology journals, Magazine articles or blogs",Yes,I have never used a reading technology like this before.,i think i retained the info better with the technology,19197,27024,33411,102268,44527,8576,63045,36656,91099,Spritz,Sad,uel9bj
12/2/2014 1:34:04,20 minutes,An active break where students act out activities.,Dr. Spock,Happier students,Ontario primary schools,240,27,Fear longer than Anxiety,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,No,Male,Asian / Pacific Islander,32,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have used a reading technology like this multiple times to read articles online.,good,532472,2655,15814,13129,387290,1806,142711,18285,38176,Spritz,Sad,s4k8nc
12/2/2014 1:34:16,20 minutes,A Fitness Under Nine minutes interval.,Rosie Hales,Happier students,Maine elementary schools,240,7,Fear longer than Anxiety,Sadness has less importance than Happiness.,University of Leuven,Yes,Male,White,38,High school diploma,"Magazine articles or blogs, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,2959,3092,23649,102931,44665,11984,58546,17456,29214,Spritz,Sad,rn2c71
12/2/2014 1:34:24,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Happier students,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,23,"Some college, no degree",I don’t read any of these materials often.,Yes,I have never used a reading technology like this before.,,3085,7592,24182,96761,25818,2886,48959,33420,27272,Spritz,Sad,gznnvk
12/2/2014 1:34:34,4,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Female,White,43,Bachelor’s degree,"Books or e-books, Text messages and social media",No,I have never used a reading technology like this before.,it seemed to be just a bit too fast,5785,14201,22773,76164,34573,5695,104558,58831,46471,Spritz,Fun,is0ds1
12/2/2014 1:35:04,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,240,27,Fear longer than Anxiety,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Asian / Pacific Islander,25,Bachelor’s degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,"During the first experiment, it was very hard to read the contents as the words were moving very fast. If the same technology with an option to customize the speed of reading for the readers will be a great advantage.",15916,25530,25748,80746,73157,10091,207776,351028,141643,Spritz,Fun,v5jwm9
12/2/2014 1:35:05,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Happier students,Ontario primary schools,40,37,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Female,Black or African American,22,Bachelor’s degree,"Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,"It displayed words at constant rate instead of at a natural rate of linguistic prosody, which made it hard to pay attention and follow the information.",3281,25569,24543,75217,38173,2763,62267,58009,77381,Spritz,Fun,0ai5tx
12/2/2014 1:35:18,4,An active break where students act out activities.,Dr. Spock,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,36,"Some college, no degree","Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,I paid attention more when it was one word at a time it was easier,4022,14011,23768,79847,31783,6557,39829,56119,58023,Spritz,Fun,8mvxc0
12/2/2014 1:35:50,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,7,Fear longer than Anxiety,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Asian / Pacific Islander,26,Bachelor’s degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,good,3964,6941,140435,75859,18761,30846,109200,73156,40092,Normal,Fun,bo5z5v
12/2/2014 1:36:36,4,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Amsterdam,Yes,Male,White,24,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,"I like the one word at a time principle, but I would like it better at my own speed; this was a little too rapid-fire.",6178,5078,60871,25277,29671,27023,80268,27601,52842,Normal,Sad,vfo0c3
12/2/2014 1:36:35,4,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,5,7,Guilt longer than Shame,The events that cause it are more traumatic.,University of Amsterdam,Yes,Female,White,23,High school diploma,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,"i retained more info with spritz, i would read like that more if i could.",47810,26534,31366,82112,52987,8312,60096,46068,86183,Spritz,Fun,6vgqiy
12/2/2014 1:37:19,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Female,White,25,High school diploma,"Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,6038,13022,23888,98546,65587,2011,68663,40491,33516,Spritz,Sad,lgjc3n
12/2/2014 1:37:43,4,A Fitness Under Nine minutes interval.,Dr. Spock,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Female,Black or African American,36,Bachelor’s degree,"Books or e-books, Magazine articles or blogs",Yes,I have never used a reading technology like this before.,The words went by so fast that it was hard to understand and remember what I read.,13805,12639,20521,118219,75596,7383,71596,167813,126339,Spritz,Sad,mfkwr3
12/2/2014 1:37:50,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,100,17,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,24,Bachelor’s degree,Text messages and social media,No,I have never used a reading technology like this before.,"if I lost concentration it would be harder to catch up. that didn't happen here, though.",15922,12789,23806,75308,24111,5146,74312,18830,50316,Spritz,Fun,f6ff2f
12/2/2014 1:38:25,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Female,Hispanic or Latino,22,"Some college, no degree","Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,I felt like I would miss some text if I blinked my eyes.,14531,15685,49348,75838,31133,6975,102452,23145,113695,Spritz,Fun,p8f9gv
12/2/2014 1:38:25,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Male,White,24,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have tried using a reading technology like this before once or twice before.,If I missed a word it was difficult to go back,2943,7313,5198,75854,24008,3362,47996,43338,44845,Spritz,Fun,twnwcp
12/2/2014 1:39:28,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,No,Male,Hispanic or Latino,42,Graduate degree / PhD or Professional Degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,9560,7043,116116,133801,21031,24811,76921,41846,31970,Normal,Sad,2vtsi0
12/2/2014 1:40:05,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Other,31,"Some college, no degree","Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have tried using a reading technology like this before once or twice before.,,7317,8220,93652,53660,24298,27222,78851,30378,59620,Normal,Sad,kym14v
12/2/2014 1:41:40,20 minutes,An active break where students act out activities.,Rosie Hales,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,29,Bachelor’s degree,"Books or e-books, Science and technology journals, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,I really like Spritz - it is simply AWESOME!,4209,22231,22688,142503,24286,2170,76183,37700,46002,Spritz,Sad,38jcky
12/2/2014 1:41:51,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Ghent,Yes,Female,White,26,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,22513,31894,24241,75719,28732,4875,57455,54641,23076,Spritz,Fun,iacwe4
12/2/2014 1:41:53,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,17,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,31,Bachelor’s degree,"Books or e-books, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,"The downside is if it moves too fast, you can't just look at the word you missed.",5382,12599,24296,100055,52344,6335,88962,43045,58873,Spritz,Sad,0hlynn
12/2/2014 1:42:17,4,An active break where students act out activities.,Rosie Hales,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,20,"Some college, no degree","Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,I didn't like not being able to review material.,2551,3724,59311,62501,5718,25022,75110,23267,34281,Normal,Sad,smg70q
12/2/2014 1:42:44,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Happier students,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Ghent,No,Male,Asian / Pacific Islander,23,Bachelor’s degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,Downside of the studies is it is very difficult to catch the word.,7272,9318,135710,77824,31639,29001,81897,53817,74112,Normal,Sad,al94qm
12/2/2014 1:44:09,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,5,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Female,White,18,"Some college, no degree","Magazine articles or blogs, Text messages and social media",Yes,I have tried using a reading technology like this before once or twice before.,,23975,2596,43500,43914,65338,23820,89138,55885,29789,Normal,Sad,n5pjuq
12/2/2014 1:44:27,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,29,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,3884,2454,55324,84875,11284,35357,96095,30139,32723,Normal,Sad,5rk7a0
12/2/2014 1:45:33,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,5,27,Fear longer than Anxiety,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Asian / Pacific Islander,27,Bachelor’s degree,"Books or e-books, Science and technology journals, Text messages and social media",Yes,I have never used a reading technology like this before.,it is very difficult to follow the text at that speed. but if one practices the reading speed will be very high and saves time.,19570,43828,39582,111626,86347,11726,259481,46360,102622,Spritz,Sad,55kepv
12/2/2014 1:46:32,4,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Female,Black or African American,34,Graduate degree / PhD or Professional Degree,Text messages and social media,Yes,I have never used a reading technology like this before.,It was sometimes a challenge to keep eyes focused on each word as they appeared,6888,8138,74389,61948,15908,26068,100912,35738,107183,Normal,Fun,6hekjl
12/2/2014 1:46:43,40 minutes,A Fitness Under Nine minutes interval.,Bayard Marius,More rowdy behavior,Boston middle schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Ghent,Yes,Female,White,23,"Some college, no degree",Text messages and social media,No,I have used a reading technology like this multiple times to read articles online.,it is easier and faster to do,34456,1518698,43800,79695,2823,53667,37525,11667,34649,Normal,Sad,e8esok
12/2/2014 1:46:57,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,No,Male,Asian / Pacific Islander,38,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Professional documents like emails or reports",No,I have never used a reading technology like this before.,Needs concentration,2365,10136,25506,101724,42137,1710,76283,158731,56452,Spritz,Sad,97sjtp
12/2/2014 1:47:33,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Female,White,32,Bachelor’s degree,"Science and technology journals, Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,"I think it helped me to focus, because it was a very active form of reading and I had to focus on each word.",73960,7639,23248,76702,28104,6141,32413,38288,42765,Spritz,Fun,tms718
12/2/2014 1:47:50,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,Sadness has less importance than Happiness.,University of Ghent,Yes,Male,Asian / Pacific Islander,37,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,while reading the words could be moved slowly a bit it is difficult for me to follow.,5743,10615,114846,173168,24607,28328,100216,57613,79720,Normal,Fun,xdj0bm
12/2/2014 1:48:09,10 minutes,A Fifteen Up Now interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,5,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Black or African American,22,Bachelor’s degree,"Books or e-books, Science and technology journals, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,It's a bit too fast,8123,12189,24593,75229,37110,7610,75838,23955,36648,Spritz,Fun,axsptx
12/2/2014 1:48:41,4,An active break where students act out activities.,Dr. Spock,Less off-task behavior,Quebec primary schools,5,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,23,"Some college, no degree","Books or e-books, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,I couldn't get the reading technology to work.,31810,3538,19222,19405,4480,5986,10212,48213,22889,Normal,Fun,4i8zqu
12/2/2014 1:48:48,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,More rowdy behavior,Quebec primary schools,40,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Ghent,Yes,Female,White,25,Bachelor’s degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,It seems difficult to focus on the story as a whole. ,5237,8391,24009,100664,32529,3589,44196,51197,40115,Spritz,Sad,limj5v
12/2/2014 1:48:50,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,5,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Female,White,68,High school diploma,"Books or e-books, Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,I seemed to retain more information when the words were flashed on the screen than when I read the article at my own pace.,7075,12294,22712,75147,44636,7552,90368,47676,68272,Spritz,Fun,b1wfoh
12/2/2014 1:49:08,4,An active break where students act out activities.,Rosie Hales,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Hispanic or Latino,25,"Some primary / secondary school (K-12), no diploma","Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,20684,14289,24083,97501,31429,2615,61272,43893,32482,Spritz,Sad,zc0gzt
12/2/2014 1:49:18,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,7,Surprise longer than Sadness,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Male,Asian / Pacific Islander,24,Bachelor’s degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,It's a new experience.,73489,10116,225856,196309,21087,59547,143774,58432,72732,Normal,Fun,g4mgcm
12/2/2014 1:49:36,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,62,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,,20394,6578,196622,36976,15571,28187,102632,46337,51747,Normal,Fun,3x1k6t
12/2/2014 1:50:03,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,19,"Some college, no degree","Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have tried using a reading technology like this before once or twice before.,It is an interesting technology but very confusing at first.,6805,6742,58231,32721,12527,24360,97796,39608,44600,Normal,Fun,qzzmnn
12/2/2014 1:50:54,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,24,High school diploma,Books or e-books,No,I have tried using a reading technology like this before once or twice before.,I didn't care for it at all.,17861,9898,65358,46052,15682,23975,99069,36629,44185,Normal,Fun,5oynro
12/2/2014 1:51:52,4,A Fitness Under Nine minutes interval.,Dr. Spock,Less off-task behavior,Quebec primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,35,Bachelor’s degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media",No,I have used a reading technology like this multiple times to read articles online.,My page on the second didn't show completely,8242,6702,314528,69999,68449,15406,9735,58510,78550,Normal,Sad,w0gab8
12/2/2014 1:51:58,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,240,17,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,19,"Some college, no degree","Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,If you missed something you should have to ability to pause and rewind.,5702,3751,64319,51498,16392,22643,96637,48859,49216,Normal,Fun,u1xcss
12/2/2014 1:52:55,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,Sadness has less importance than Happiness.,University of Leuven,Yes,Female,White,50,Graduate degree / PhD or Professional Degree,"Books or e-books, Magazine articles or blogs, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,I was trying to understand that guilt shame thing - but the screen was moving and I  couldn't set it in my mind without losing the next sentences (so I fear I lost both!),9418,27001,37100,126059,74667,9153,143324,29390,104903,Spritz,Sad,cq0hns
12/2/2014 1:53:01,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Asian / Pacific Islander,29,Bachelor’s degree,"Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,,2032,2598,207179,112437,4861,24066,74499,19987,20844,Normal,Sad,pdc44a
12/2/2014 1:53:23,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Happier students,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,50,"Some college, no degree","Books or e-books, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,n/a,8995,6196,58813,122128,17435,25895,85430,42094,53095,Normal,Sad,5y15gh
12/2/2014 1:53:41,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Hispanic or Latino,25,"Some college, no degree","Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,"It takes a lot more continued concentration reading using spritz because if you look away you miss a lot of information. It is helpful in short bursts to improve concentration, reading speed, and comprehension. ",17458,12389,25070,99103,60561,10071,132710,32485,152683,Spritz,Sad,i4lurs
12/2/2014 1:54:30,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,Sadness has less importance than Happiness.,University of Leuven,Yes,Male,Hispanic or Latino,19,"Some college, no degree","Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,,40751,7774,360654,83283,3072,35215,74927,20006,22770,Normal,Sad,24vtxj
12/2/2014 1:54:39,40 minutes,An active break where students act out activities.,Bayard Marius,Less off-task behavior,Ontario primary schools,40,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Female,White,21,Bachelor’s degree,"Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,"Fun- seems efficient, dont have to move eyes",2570,3178,23150,104599,42368,2628,66644,27402,49635,Spritz,Sad,e49cmu
12/2/2014 1:55:09,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,20,"Some college, no degree","Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,,7087,8712,22832,75925,27694,5798,68673,27214,39849,Spritz,Fun,b806wp
